specObjID,bestObjID,plate,mjd,fiberID,survey,class,subClass,ra,dec,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z
9.406931E+18,1237679321787728000,8355,56988,137,eboss,GALAXY,STARBURST,35.38871,-5.520253,20.66512,20.5904,20.79822,21.03515,20.28918
9.411457E+18,1237661872933830767,8359,57449,216,eboss,GALAXY,STARBURST,163.9895,43.17746,21.39041,20.84663,21.20983,21.07036,21.31909
9.414783E+18,1237661850392330421,8362,57732,28,eboss,GALAXY,STARBURST,174.361,43.98539,21.40754,21.20508,20.644,20.95802,21.52355
9.41705E+18,1237662195592134714,8364,58138,84,eboss,GALAXY,STARBURST,160.1926,40.59471,22.2242,21.75212,20.94067,20.85901,20.79247
9.418286E+18,1237661384388772188,8365,57450,482,eboss,GALAXY,STARBURST,160.7576,40.91969,21.22578,21.27102,20.76645,20.36567,20.51915
9.422845E+18,1237661967963586795,8369,57451,688,eboss,GALAXY,STARBURST,174.4748,42.51867,22.01362,21.64048,21.24999,21.17925,20.94505
9.425003E+18,1237662196135100473,8371,57786,344,eboss,GALAXY,STARBURST,178.6359,43.46057,21.68261,21.60936,21.00212,21.6971,20.7072
9.426247E+18,1237661849857949808,8372,57787,776,eboss,GALAXY,STARBURST,182.3186,44.09438,21.73707,21.16675,21.61035,21.48892,22.81705
9.427325E+18,1237661850395410826,8373,57785,599,eboss,GALAXY,STARBURST,184.2137,44.50709,21.81964,21.47648,20.66174,20.22627,19.98657
9.428417E+18,1237662196137852971,8374,57783,476,eboss,GALAXY,STARBURST,187.1777,43.62382,21.5605,21.12725,21.26558,20.88335,21.7134
9.429673E+18,1237661850935165102,8375,57520,952,eboss,GALAXY,STARBURST,193.3657,44.69103,21.66403,21.83825,21.4655,21.5749,21.66523
9.429683E+18,1237661872406200380,8375,57520,988,eboss,GALAXY,STARBURST,193.372,44.4674,21.86794,21.7831,21.83873,21.34523,22.06252
9.432996E+18,1237661852011201145,8378,57785,753,eboss,GALAXY,BROADLINE,200.8183,44.60596,24.84517,23.30941,22.73602,21.45611,20.64908
9.433979E+18,1237661872946479194,8379,57787,230,eboss,GALAXY,STARBURST,204.2535,43.54739,21.27895,20.80006,20.48634,20.09055,19.6867
9.43419E+18,1237661874020614840,8379,57787,999,eboss,GALAXY,STARBURST,205.6759,44.08064,23.19425,22.49389,21.9129,22.11254,21.49517
9.437504E+18,1237661966891942078,8382,57513,766,eboss,GALAXY,STARBURST,181.0712,42.03241,22.04501,21.85257,22.08379,21.49866,21.68373
9.438552E+18,1237664670055268591,8383,57518,482,eboss,GALAXY,STARFORMING,182.1852,41.07471,22.20587,20.57878,19.92394,19.42427,19.16018
9.43975E+18,1237662195064045754,8384,57513,746,eboss,GALAXY,STARBURST,186.9915,42.80259,21.75628,21.57142,20.87896,21.24822,20.84094
9.43975E+18,1237661967967584505,8384,57513,748,eboss,GALAXY,STARBURST,186.9337,42.97826,21.83776,21.57732,20.79477,20.58751,20.45319
9.439794E+18,1237661967431041104,8384,57513,908,eboss,GALAXY,STARFORMING,187.8987,42.53408,25.17463,22.65209,21.13688,20.87488,21.13555
9.441855E+18,1237664296366965138,8386,57518,212,eboss,GALAXY,STARBURST,193.7139,40.77439,23.30864,22.44317,21.8462,21.71746,21.27172
9.441984E+18,1237662194529009858,8386,57518,678,eboss,GALAXY,STARBURST,192.6838,42.23056,21.45504,21.38369,21.18561,21.37534,20.6921
9.444191E+18,1237662194530451483,8388,57488,519,eboss,GALAXY,STARBURST,197.0332,41.66015,22.43702,21.69097,21.0308,20.48048,20.41472
9.445222E+18,1237662306184986964,8389,57488,173,eboss,GALAXY,STARBURST,202.0202,40.85707,22.4888,22.15581,21.70119,21.78284,21.64942
9.44525E+18,1237661967435563327,8389,57488,276,eboss,GALAXY,STARBURST,201.6192,41.46565,23.34016,21.97996,21.12206,20.96469,21.1157
9.445301E+18,1237661967435104768,8389,57488,458,eboss,GALAXY,STARBURST,200.2266,41.51319,23.01067,21.53675,20.46823,20.14136,19.5934
9.446506E+18,1237661849864765496,8390,57485,749,eboss,GALAXY,STARFORMING,203.6535,42.57513,21.97725,21.88809,22.00174,21.9523,21.84826
9.448718E+18,1237661850403012878,8392,57483,605,eboss,GALAXY,STARBURST,207.7834,42.03183,21.76277,21.67451,21.00681,20.77455,20.75447
9.449892E+18,1237655463237779770,8393,57864,778,eboss,GALAXY,STARBURST,211.6457,58.60177,21.89576,21.14604,20.47115,20.02792,19.783
9.223505E+18,1237654383590113750,8192,57348,484,eboss,GALAXY,STARBURST,141.417,55.48592,24.29675,22.91481,21.75116,21.33791,21.00369
9.232416E+18,1237661387600888148,8200,58174,130,eboss,GALAXY,STARBURST,198.4846,57.11861,21.47085,21.30189,20.9242,21.14287,21.24557
9.232506E+18,1237661418208100620,8200,58174,458,eboss,GALAXY,STARBURST,196.0617,57.52009,21.46406,21.1254,20.66091,20.62161,20.08284
9.232541E+18,1237655108380525011,8200,58174,588,eboss,GALAXY,STARBURST,196.6484,59.5964,23.64689,22.27529,21.44539,20.88373,20.38074
9.233703E+18,1237655107844637098,8201,58146,720,eboss,GALAXY,STARBURST,200.7285,58.6208,23.65781,22.36408,21.57438,21.58287,20.60374
9.23375E+18,1237655107308159310,8201,58146,890,eboss,GALAXY,STARBURST,202.324,58.09165,21.80672,21.66805,21.19535,21.29553,20.93501
9.234737E+18,1237661387602330031,8202,58158,385,eboss,GALAXY,STARBURST,204.1853,56.40983,22.69083,22.21972,21.52464,21.63256,21.03906
9.238254E+18,1237661385991651495,8205,58143,890,eboss,GALAXY,STARBURST,203.4485,55.05818,22.51201,22.1868,21.86388,21.48147,21.8591
9.241569E+18,1237658800968958311,8208,57430,662,eboss,GALAXY,AGN,202.893,52.83159,22.86314,22.23556,20.9599,20.44792,20.11554
9.242579E+18,1237662301895787123,8209,57427,242,eboss,GALAXY,STARBURST,207.3814,50.29986,22.93159,22.1756,21.72758,21.81902,21.93419
9.242653E+18,1237662303505613209,8209,57427,510,eboss,GALAXY,STARFORMING,205.181,52.04021,22.10143,21.47383,20.24084,19.75222,19.26787
9.242671E+18,1237661959906394451,8209,57427,576,eboss,GALAXY,STARBURST,206.0137,51.64096,20.86135,20.68302,20.46609,20.51858,20.2424
9.243768E+18,1237661957220205333,8210,57426,471,eboss,GALAXY,STARBURST,198.7083,50.43351,22.54988,21.7267,20.90545,20.6225,20.17417
9.244928E+18,1237661958831866530,8211,57423,594,eboss,GALAXY,STARBURST,202.7459,51.14956,23.41886,22.26745,21.80963,21.72709,22.82672
9.244961E+18,1237662302431478006,8211,57423,716,eboss,GALAXY,STARBURST,203.2812,51.28551,21.35811,21.20176,20.8128,20.92569,20.50721
9.245967E+18,1237658312408301814,8212,58171,280,eboss,GALAXY,STARBURST,203.4313,59.05236,21.55977,20.91692,20.93991,20.50945,20.65896
9.24702E+18,1237655107306914308,8213,58487,16,eboss,GALAXY,STARBURST,196.8482,58.7954,22.36837,21.70576,20.76592,20.45897,20.02753
9.247278E+18,1237655108380393858,8213,58487,951,eboss,GALAXY,STARBURST,196.1738,59.71757,21.98491,21.84123,21.22479,20.85238,20.48873
9.248192E+18,1237658801501176074,8214,57867,184,eboss,GALAXY,STARBURST,185.1823,54.74444,22.17174,21.79116,21.85283,21.57397,22.77527
9.249315E+18,1237658918532743460,8215,58197,171,eboss,GALAXY,STARBURST,196.2591,55.19365,22.00655,21.47779,20.90138,20.9592,20.45273
9.250476E+18,1237658800965287965,8216,58172,299,eboss,GALAXY,STARBURST,189.009,54.22462,21.64105,21.87164,21.55458,22.17482,22.10311
9.252715E+18,1237661959903773476,8218,57519,251,eboss,GALAXY,STARFORMING,196.4204,52.79943,22.2197,21.76174,21.19354,21.51178,21.81237
9.252773E+18,1237658800429990442,8218,57519,465,eboss,GALAXY,STARBURST,195.0517,53.34336,22.24656,21.53486,20.87001,20.55576,20.38973
9.252826E+18,1237658916922130780,8218,57519,657,eboss,GALAXY,STARBURST,195.8883,53.97624,22.11535,21.17383,20.64255,20.40139,20.09063
9.253833E+18,1237657856610664475,8219,57429,224,eboss,GALAXY,STARBURST,182.8006,52.36733,22.23413,22.1772,21.86891,22.23773,21.21037
9.256254E+18,1237662302964809793,8221,58198,838,eboss,GALAXY,STARFORMING,190.6265,53.20068,22.47613,22.17153,21.91294,21.88325,22.18394
9.257212E+18,1237657628457894403,8222,57431,226,eboss,GALAXY,STARBURST,193.8711,51.48546,22.06012,21.6908,21.19653,20.86094,20.54094
9.26183E+18,1237658614132637722,8226,57423,645,eboss,GALAXY,STARBURST,183.8082,51.0366,23.91605,21.72373,20.69833,20.34527,19.66378
9.263924E+18,1237657857147011216,8228,57423,70,eboss,GALAXY,STARBURST,180.6788,52.82625,21.80581,21.84037,23.24129,22.11201,22.78176
9.266189E+18,1237658802573017249,8230,57430,119,eboss,GALAXY,STARBURST,177.6584,55.35838,21.31967,21.47367,21.24136,22.21458,22.56837
9.266243E+18,1237658802035753014,8230,57430,314,eboss,GALAXY,STARFORMING,176.0287,54.76168,22.04463,21.72266,22.23052,22.05277,22.8217
9.268516E+18,1237661352170750233,8232,58135,390,eboss,GALAXY,STARBURST,186.3982,56.7313,22.47071,22.4549,22.01298,21.81481,21.30951
9.268605E+18,1237658607144534265,8232,58135,714,eboss,GALAXY,STARBURST,187.002,57.28918,21.33941,21.04232,21.13301,20.41352,21.22259
9.270776E+18,1237657591931994220,8234,57450,422,eboss,GALAXY,STARBURST,176.8704,55.97093,21.83084,21.84733,21.3611,21.86845,22.82671
9.270814E+18,1237661353779134522,8234,57450,558,eboss,GALAXY,STARBURST,176.8314,57.84107,23.12794,22.11308,21.87858,21.79802,21.59205
9.271884E+18,1237655106768338961,8235,58191,356,eboss,GALAXY,STARBURST,189.3068,58.71328,22.93886,22.40415,21.79149,21.90322,21.48383
9.273081E+18,1237658609292739075,8236,58197,616,eboss,GALAXY,STARBURST,183.8657,58.96473,22.34168,22.00746,21.02936,20.5239,20.23226
9.27411E+18,1237657613413777419,8237,58162,262,eboss,GALAXY,STARBURST,180.1074,58.56359,20.16651,21.956,20.66979,19.98066,18.5342
9.274166E+18,1237657613413449785,8237,58162,466,eboss,GALAXY,STARFORMING,178.7546,58.48446,21.693,21.38051,21.38147,21.94149,22.80882
9.274231E+18,1237658311866253329,8237,58162,705,eboss,GALAXY,STARBURST,179.9644,59.75241,23.73645,22.32293,21.83476,21.42655,21.88593
9.275184E+18,1237655107302523138,8238,58171,76,eboss,GALAXY,STARBURST,177.3481,59.00358,21.62777,21.18787,20.58546,20.44416,20.11608
9.320208E+18,1237654390568649396,8278,56990,32,eboss,GALAXY,STARFORMING,124.8323,43.69556,24.66329,22.52844,21.84004,20.45707,19.76398
9.327021E+18,1237657629516300523,8284,57419,239,eboss,GALAXY,STARFORMING,142.0677,43.80917,22.70102,20.67362,19.52633,19.08982,18.62537
9.32927E+18,1237657873257922701,8286,57062,233,eboss,GALAXY,STARBURST,148.1148,42.8194,21.90972,21.89832,21.72445,22.40311,22.44449
9.333714E+18,1237673705042084294,8290,57364,10,eboss,GALAXY,STARBURST,117.6004,41.24302,21.46674,21.10855,20.31565,20.00812,19.64327
9.335008E+18,1237673310966907388,8291,57391,625,eboss,GALAXY,STARBURST,118.1123,42.52543,23.42364,22.28483,21.73798,21.85361,22.0575
9.336014E+18,1237673703969915314,8292,57373,186,eboss,GALAXY,STARBURST,122.4444,41.1827,22.11303,21.66533,21.47684,21.06519,20.41946
9.336073E+18,1237654391103750292,8292,57373,402,eboss,GALAXY,AGN,120.962,40.74098,22.96344,21.58378,21.14317,20.75497,20.55693
9.34277E+18,1237657874866241726,8298,57390,191,eboss,GALAXY,STARBURST,141.0815,41.2515,21.73953,21.44942,20.57082,20.27074,19.92977
9.345231E+18,1237660636529295649,8300,57391,953,eboss,GALAXY,STARBURST,147.9225,41.77843,22.13608,21.85618,21.58286,21.01701,20.98994
9.347474E+18,1237661356460868180,8302,57389,920,eboss,GALAXY,STARBURST,154.0521,42.31712,22.69633,21.67599,21.17707,20.9386,20.9222
8.820519E+18,1237663784748777999,7834,56979,796,eboss,GALAXY,AGN,33.09383,0.5869339,23.00867,22.22836,21.73072,21.11452,20.82374
8.821636E+18,1237678881035583578,7835,56986,765,eboss,GALAXY,STARBURST,34.19609,-1.811016,20.73592,20.3175,20.34332,20.54427,20.45827
8.828365E+18,1237663782599524622,7841,56960,668,eboss,GALAXY,STARBURST,29.11509,-1.130813,22.09012,21.92831,21.21502,20.89834,20.54221
8.83172E+18,1237657069548142883,7844,56982,588,eboss,GALAXY,STARBURST,26.49784,-0.8542411,22.21758,22.09355,21.4859,21.88988,21.57734
8.836066E+18,1237657190905479591,7848,56959,12,eboss,GALAXY,STARBURST,0.5837226,-0.07060339,23.20511,22.55484,21.90334,22.11125,21.23195
8.838386E+18,1237679435055431778,7850,56956,262,eboss,GALAXY,STARBURST,0.2122291,-2.299834,21.15856,20.94185,21.03375,21.07629,20.61478
8.841852E+18,1237678619566407782,7853,56988,581,eboss,GALAXY,STARBURST,2.429251,2.920872,22.03127,21.9208,22.22107,21.97918,21.98212
8.843069E+18,1237678597556470018,7854,56989,913,eboss,GALAXY,STARBURST,6.555483,2.8123,21.76508,22.85264,21.94995,21.57261,21.63111
8.845252E+18,1237678597557977437,7856,57260,663,eboss,GALAXY,STARBURST,9.953412,2.787965,22.27629,22.0585,21.84576,21.58034,21.21211
8.845254E+18,1237678433255948321,7856,57260,672,eboss,GALAXY,STARBURST,9.890428,2.898747,21.41039,20.97608,20.78907,20.99299,20.63855
8.847373E+18,1237678617961366319,7858,57281,186,eboss,GALAXY,STARFORMING,15.25083,1.749274,23.27448,21.8209,20.4462,19.85351,19.43542
8.849715E+18,1237680100236197925,7860,57006,516,eboss,GALAXY,STARFORMING,21.28678,2.303584,21.46525,22.2137,21.75979,21.89249,22.82686
8.853093E+18,1237678881558167762,7863,56975,518,eboss,GALAXY,STARFORMING,1.606629,-1.799138,23.38346,21.24588,21.01764,20.0308,22.82686
8.854117E+18,1237657190907380408,7864,56979,145,eboss,GALAXY,STARBURST,5.016049,-0.1868362,22.97156,22.75741,21.95856,21.82534,22.06362
8.855314E+18,1237678879948931162,7865,56955,403,eboss,GALAXY,STARFORMING,4.661211,-3.004779,21.91436,21.6262,21.30937,21.32504,21.10477
8.856419E+18,1237663783126499405,7866,57002,327,eboss,GALAXY,STARBURST,6.528115,-0.7235574,22.21104,21.78345,22.17673,22.01952,21.98063
8.858779E+18,1237663716018291011,7868,57006,722,eboss,GALAXY,STARFORMING,9.002645,0.5520137,21.84409,21.71517,20.91953,21.96557,20.37274
8.864395E+18,1237663783130235248,7873,57307,674,eboss,GALAXY,STARFORMING,15.08787,-0.7330123,22.1407,21.84989,21.73815,21.36103,21.10989
8.875482E+18,1237679253598437448,7883,57331,48,eboss,GALAXY,STARBURST,36.01814,-4.804286,21.50865,21.48406,21.54128,21.93634,22.82701
8.884542E+18,1237679254669820000,7891,57332,240,eboss,GALAXY,STARBURST,30.60535,-4.187027,22.63512,21.48867,21.64284,22.37713,21.51068
8.885666E+18,1237679254668837220,7892,57333,234,eboss,GALAXY,STARBURST,28.41869,-4.18912,21.8655,22.27688,21.86903,21.70739,21.28853
8.886963E+18,1237679324468347021,7893,57286,856,eboss,GALAXY,STARBURST,26.65788,-3.778612,22.47759,22.03144,21.8985,22.2815,22.83356
8.88898E+18,1237672841745006697,7895,57659,1,eboss,GALAXY,STARFORMING,0.753859,-4.291286,23.11081,22.12439,20.66662,20.05462,19.65061
8.889142E+18,1237679433980969032,7895,57659,589,eboss,GALAXY,STARBURST,358.5673,-3.143499,22.12134,21.69484,22.37078,22.19689,21.76344
8.900296E+18,1237680122784710742,7905,57666,208,eboss,GALAXY,STARBURST,10.18268,-6.779225,22.28088,21.58161,21.77698,21.32081,21.39786
8.908122E+18,1237679255200071827,7912,57310,8,eboss,GALAXY,STARFORMING,15.53563,-4.237685,21.88666,21.72659,21.43854,21.3242,20.86991
9.06821E+18,1237665582717665781,8054,57194,769,eboss,GALAXY,STARBURST,252.2692,49.16167,21.93843,21.68403,21.31398,21.20474,21.26998
9.06939E+18,1237665584864363095,8055,57187,967,eboss,GALAXY,STARBURST,253.1061,51.61758,22.09412,22.04272,21.63753,22.11924,21.67048
9.07491E+18,1237655349966012784,8060,57894,569,eboss,GALAXY,STARBURST,241.2373,48.61984,21.72243,21.39846,20.66195,20.35539,20.12004
9.080454E+18,1237665569827914207,8065,58248,258,eboss,GALAXY,STARBURST,243.8061,54.00103,21.52269,21.2289,20.95914,20.56749,20.91065
9.080472E+18,1237665569827848319,8065,58248,325,eboss,GALAXY,STARBURST,243.7442,54.1484,22.90766,23.15312,22.13382,20.67984,19.93324
9.080506E+18,1237651540335853906,8065,58248,447,eboss,GALAXY,STARBURST,242.6032,54.08331,22.02718,22.0725,21.49012,21.51263,21.80592
9.080596E+18,1237665356702286032,8065,58248,776,eboss,GALAXY,AGN,244.0273,54.84751,21.06351,19.5851,18.84935,18.43729,18.06817
9.082758E+18,1237662700788384300,8067,58253,448,eboss,GALAXY,STARBURST,241.0616,55.82069,23.03361,22.11231,21.13598,20.94708,20.70041
9.082828E+18,1237662702935671164,8067,58253,701,eboss,GALAXY,STARBURST,242.7566,57.1352,21.87984,21.52066,21.41298,20.89445,20.9322
9.082893E+18,1237665583787278616,8067,58253,942,eboss,GALAXY,STARBURST,245.1396,57.70186,21.63658,21.36633,21.84113,21.70295,22.34872
9.150192E+18,1237679253062156769,8127,56957,12,eboss,GALAXY,STARFORMING,37.49816,-5.144691,24.03606,22.62076,22.22337,21.47317,21.33964
9.189645E+18,1237657628449374413,8162,56993,181,eboss,GALAXY,STARBURST,163.0612,49.69391,22.09516,21.9,21.79449,22.19496,22.0467
9.18965E+18,1237657628986310839,8162,56993,199,eboss,GALAXY,STARBURST,163.055,50.17135,21.56224,21.16706,20.83625,20.77925,20.76763
9.190852E+18,1237657858218721918,8163,57049,478,eboss,GALAXY,STARBURST,173.1106,53.00481,23.13243,21.81675,21.83916,21.23436,20.8675
9.192981E+18,1237657857680605873,8165,57374,30,eboss,GALAXY,STARBURST,168.5441,52.13307,23.29538,22.16173,21.49051,21.24498,21.07465
9.19309E+18,1237657630597710039,8165,57374,427,eboss,GALAXY,STARBURST,165.4512,51.87989,22.98547,22.39644,22.09753,21.74742,21.46329
9.193126E+18,1237657590318170313,8165,57374,556,eboss,GALAXY,STARBURST,164.7473,53.10266,21.74363,21.33834,20.78923,20.78869,20.30407
9.195418E+18,1237658802031231278,8167,57071,704,eboss,GALAXY,STARFORMING,159.1147,52.21443,22.86409,21.45877,20.52217,20.03308,19.76959
9.198656E+18,1237657591394074746,8170,57131,196,eboss,GALAXY,STARFORMING,172.7131,55.06635,21.84624,21.77734,22.11492,22.22433,21.71944
9.198674E+18,1237657590857007651,8170,57131,260,eboss,GALAXY,BROADLINE,172.1721,54.56147,22.17776,22.1961,20.89029,20.27065,20.04483
9.199912E+18,1237661351629226143,8171,57135,669,eboss,GALAXY,STARFORMING,167.6305,55.17042,22.09061,22.06127,21.79396,22.20583,21.63937
9.201991E+18,1237658802031755457,8173,57375,41,eboss,GALAXY,STARBURST,161.0775,52.67326,23.9765,21.81458,21.28348,21.1169,21.58088
9.202103E+18,1237658803104710892,8173,57375,447,eboss,GALAXY,STARBURST,157.8226,52.73903,22.14474,21.88902,21.85428,22.08473,22.39942
9.202193E+18,1237657610724114497,8173,57375,774,eboss,GALAXY,STARBURST,159.5763,53.87324,22.70202,22.22488,21.36133,21.08265,21.33834
9.203135E+18,1237657590852944004,8174,57374,106,eboss,GALAXY,STARBURST,157.157,51.9571,22.39612,21.7566,22.18665,21.92968,22.18196
8.805758E+18,1237678437553603157,7821,57279,343,eboss,GALAXY,STARBURST,40.50273,1.494308,24.59378,22.52406,21.60592,21.56476,21.26218
8.808014E+18,1237676673396703736,7823,56978,359,eboss,GALAXY,STARBURST,42.91972,-2.415741,22.07106,22.28576,21.61493,21.80424,21.6747
8.808146E+18,1237678889602515286,7823,56978,842,eboss,GALAXY,STARBURST,43.75498,-1.7788,21.75738,21.82678,21.43346,21.29593,21.17305
8.808187E+18,1237676672323616860,7823,56978,987,eboss,GALAXY,STARBURST,44.5879,-2.03851,21.9108,21.62832,21.25407,21.31447,21.68913
8.809085E+18,1237678438089884011,7824,57282,160,eboss,GALAXY,STARBURST,39.18209,2.034801,22.12989,21.59168,20.82358,20.57669,20.23111
8.809277E+18,1237678619582268207,7824,57282,857,eboss,GALAXY,STARBURST,38.82982,2.705141,22.33778,21.5583,20.81762,20.50764,19.97367
8.813754E+18,1237666408458813659,7828,57039,764,eboss,GALAXY,STARBURST,37.41145,0.3900223,23.11955,21.82944,21.82061,21.90565,21.26634
8.822678E+18,1237663785283616906,7836,57278,457,eboss,GALAXY,STARBURST,28.49105,0.903855,22.23002,22.06563,21.82411,21.71993,21.08667
8.82724E+18,1237657071696216349,7840,57003,672,eboss,GALAXY,STARBURST,27.89007,0.8063181,22.08493,22.16635,21.57204,21.49087,21.27074
8.830504E+18,1237666407380091087,7843,56902,260,eboss,GALAXY,STARBURST,26.07447,-0.5704814,21.72413,21.38247,20.8252,20.50625,20.09247
8.832829E+18,1237678890130800793,7845,56980,523,eboss,GALAXY,STARBURST,24.19547,-1.743521,21.89155,21.58134,21.71771,21.26367,22.09254
8.834974E+18,1237663783134298305,7847,57012,136,eboss,GALAXY,STARBURST,24.3079,-0.6324606,22.16708,21.86461,22.17107,22.35055,22.82684
8.836112E+18,1237663275779949008,7848,56959,182,eboss,GALAXY,STARBURST,359.2391,-1.212379,22.52527,22.01816,21.28843,21.13729,20.73483
8.837363E+18,1237678597552472223,7849,56980,636,eboss,GALAXY,STARBURST,357.471,2.701584,21.2491,20.57785,20.83423,21.81279,21.57155
8.841883E+18,1237678618492797096,7853,56988,695,eboss,GALAXY,STARBURST,2.805895,2.231883,22.37356,21.87465,22.19898,22.14405,21.88006
8.841905E+18,1237678618492993991,7853,56988,776,eboss,GALAXY,STARFORMING,3.183074,2.245233,23.14225,21.84854,20.39016,19.94083,19.52703
8.850846E+18,1237680100235215173,7861,57281,534,eboss,GALAXY,STARBURST,19.06959,2.223951,21.89124,21.7937,21.76423,21.67645,22.43801
8.85411E+18,1237663784199717188,7864,56979,120,eboss,GALAXY,STARBURST,5.275597,-0.0008049714,22.23591,22.0507,21.68558,21.42937,21.04828
8.856525E+18,1237663204917117203,7866,57002,713,eboss,GALAXY,STARBURST,6.696002,0.7981008,21.55649,20.91789,20.34405,19.94816,19.42391
8.856562E+18,1237663716017438864,7866,57002,849,eboss,GALAXY,STARBURST,7.119339,0.4873278,22.47667,22.04319,21.94481,22.12756,22.27516
8.860991E+18,1237657191446741174,7870,57016,576,eboss,GALAXY,STARFORMING,10.6651,0.2766069,22.9387,21.69215,21.96597,21.86331,22.82692
8.864261E+18,1237678881027588215,7873,57307,184,eboss,GALAXY,STARFORMING,15.92712,-2.163691,21.98597,20.58017,19.3853,18.83128,18.59631
8.865499E+18,1237663785278242962,7874,57279,592,eboss,GALAXY,STARFORMING,16.29338,0.8969862,21.75168,21.53535,21.57,21.35305,22.1622
8.867822E+18,1237666339727147201,7876,57002,853,eboss,GALAXY,STARFORMING,19.61299,0.2890881,21.83215,21.55282,21.97296,21.7752,21.94649
8.875472E+18,1237679254135504974,7883,57331,10,eboss,GALAXY,STARFORMING,36.48758,-4.314748,21.44081,21.41028,21.6077,22.17082,21.89285
8.884511E+18,1237679253596274771,7891,57332,128,eboss,GALAXY,STARBURST,31.08907,-4.919964,22.01886,21.99019,22.32485,22.26707,22.64681
8.885694E+18,1237679323395195095,7892,57333,336,eboss,GALAXY,STARBURST,28.03332,-4.521435,21.64702,21.34316,21.22136,21.00128,21.01779
8.896935E+18,1237679079128826275,7902,57362,267,eboss,GALAXY,STARBURST,6.585576,-4.215831,23.38674,22.02011,22.48055,22.78497,20.65346
8.900448E+18,1237657353551806540,7905,57666,760,eboss,GALAXY,STARFORMING,10.72812,-4.990401,23.47639,22.17242,22.15371,22.14883,22.55876
8.908301E+18,1237678879416123967,7912,57310,658,eboss,GALAXY,STARBURST,14.00428,-3.478758,22.97055,22.11351,22.10579,21.67453,21.92353
8.90936E+18,1237679323392049732,7913,57333,416,eboss,GALAXY,STARFORMING,20.88586,-4.73841,23.12295,22.5224,21.49938,21.19846,21.03743
9.072568E+18,1237662700791529901,8058,57196,242,eboss,GALAXY,STARBURST,248.0683,49.98733,21.25994,20.63797,20.20457,20.0338,19.57037
9.079384E+18,1237665582177583224,8064,58255,464,eboss,GALAXY,STARBURST,245.5622,55.36627,21.70877,21.51751,21.538,21.5333,22.3268
9.080504E+18,1237654950524879055,8065,58248,440,eboss,GALAXY,STARBURST,242.4931,53.8374,21.97973,21.09411,21.22188,21.752,21.93187
9.080646E+18,1237665582177583278,8065,58248,956,eboss,GALAXY,AGN,245.5338,55.30873,19.49282,18.88316,18.35092,18.03357,17.82245
9.083763E+18,1237665583250276660,8068,57185,9,eboss,GALAXY,STARBURST,244.3581,57.74964,21.59191,21.43794,21.54366,22.25793,22.63308
9.149322E+18,1237679323935867005,8126,56956,941,eboss,GALAXY,STARBURST,36.78482,-3.811677,21.74302,21.53791,21.3941,20.85734,20.82352
9.150437E+18,1237679255209509385,8127,56957,903,eboss,GALAXY,STARBURST,37.0604,-3.578509,23.06567,22.75748,22.52349,21.65869,22.2545
9.186271E+18,1237657855534432449,8159,57064,196,eboss,GALAXY,STARBURST,173.6689,51.02029,22.10951,21.87706,21.36199,21.08708,20.61767
9.192102E+18,1237658800960962776,8164,57127,927,eboss,GALAXY,STARBURST,172.1364,53.65692,22.05295,22.54568,21.92444,22.14466,22.33107
9.193144E+18,1237657590318432378,8165,57374,622,eboss,GALAXY,STARBURST,165.8011,53.43007,21.66064,21.75374,21.9655,21.59335,22.24787
9.196459E+18,1237657589241151615,8168,56992,394,eboss,GALAXY,STARBURST,154.0224,49.68606,21.79679,22.04143,21.76778,21.52856,21.53347
9.201026E+18,1237657221486608499,8172,57423,626,eboss,GALAXY,STARBURST,163.0041,55.59224,22.5472,21.91365,22.04416,22.23334,22.8322
9.202078E+18,1237657610723786977,8173,57375,355,eboss,GALAXY,STARBURST,158.5861,53.57839,21.67176,21.34418,20.8443,20.58433,20.69783
9.202084E+18,1237658803104907399,8173,57375,378,eboss,GALAXY,STARFORMING,158.5459,52.9072,25.09632,21.74884,21.09647,20.75208,20.69907
9.202178E+18,1237657220948623469,8173,57375,720,eboss,GALAXY,STARFORMING,159.0736,54.39224,22.03596,21.85663,22.02391,21.65151,22.32564
9.206599E+18,1237657611799953706,8177,57374,420,eboss,GALAXY,STARBURST,167.1939,56.06195,22.13641,22.34119,21.85291,22.29591,22.04612
9.207816E+18,1237655107299443137,8178,57428,752,eboss,GALAXY,STARFORMING,164.4646,57.53508,21.82358,21.09449,20.45368,20.14246,19.79852
9.209989E+18,1237657771784994906,8180,57345,463,eboss,GALAXY,BROADLINE,154.2119,54.21807,24.39359,23.24413,21.57124,20.59336,19.84293
9.214537E+18,1237655368746795288,8184,57426,625,eboss,GALAXY,STARBURST,164.6399,59.92716,21.54067,21.21244,20.59507,20.63617,20.26202
9.214547E+18,1237653616398237752,8184,57426,663,eboss,GALAXY,STARBURST,164.972,59.86602,23.16536,25.11437,22.70231,24.36112,21.78313
9.324751E+18,1237657242431848988,8282,57041,174,eboss,GALAXY,STARBURST,136.2741,42.91968,22.39387,22.33621,21.95793,22.05387,21.14523
9.324831E+18,1237657402418004316,8282,57041,464,eboss,GALAXY,STARBURST,134.6362,43.31613,20.39527,20.17429,20.04701,19.97554,19.64369
